,ca_au,ca_nz,ca_uk,ca_us,au_nz,au_uk,au_us,nz_uk,nz_us,uk_us,mixed_ca,mixed_au,mixed_nz,mixed_uk,mixed_us,za_mixed,za_ca,za_au,za_nz,za_uk,za_us,base_mixed,base_ca,base_au,base_nz,base_uk,base_us,base_za
14,1.8673157132564697,1.469477754247118,4.862722401929969,8.160918933453656,0.8716502704563298,4.107797961438645,6.30411645189625,4.015368793919412,6.841791131438232,6.904580562691808,5.338367102909024,4.738915951103213,5.145579583469744,8.698093409663961,7.122790094126825,2.9113543028110382,3.8372722473698655,2.3951659544113055,3.037278902134626,5.92990526979662,5.095158572560416,24.076300554591498,23.697257865964897,23.592817852445517,24.22198556609808,24.204581297444467,24.98620823069386,23.636546644724554
15,3.9991996701650994,6.849571740859233,5.222323947273071,2.4883896231323837,4.133086872775986,6.601659526460804,2.7555888816926117,6.15971258714353,6.657266569277838,6.893864836411913,1.767638106350725,5.657141184918192,8.007781345842877,4.792819138137488,4.078579309132182,5.294503407310016,3.6175831512181102,2.967857151606753,6.982000893760663,8.215088116825434,1.8495975596434089,26.154621257121445,25.808100394567365,26.05374233084962,25.620022544214414,26.777045608896454,26.80225280864415,25.670554905173084
16,6.02304323339524,7.259394260807154,2.520237080071915,5.288298989943451,1.3870523668751629,6.002229928058112,5.290113677217784,6.9202098335705164,6.422788892241634,7.042018171737424,4.795947186138831,3.0575258871778725,4.320094955494846,6.030578994027785,2.430762307052039,3.045304932192148,4.700429760514934,6.048789753143829,7.313647401082498,6.8307238250234965,1.455951545125242,26.126896519200834,26.5530092329706,26.418870453393282,26.977168295041906,27.4260183217602,27.37295461055417,26.62483759999865
17,3.904396801367434,4.586100759654365,7.272615358908941,1.5488514879893787,5.2754792981446865,3.3977707154693304,3.2765593738529604,7.71350718183163,3.9461327585068977,6.628778240930947,2.8916890893106975,5.303096211480481,7.443884885759202,8.33749014369042,3.780340583868379,8.001912384654082,5.1335704975610374,5.242154923591451,1.1740376370609087,7.301965143207637,4.600554367384567,27.95929907083579,27.304573893155005,28.074346739569556,27.770042306957247,28.587102900932848,28.501042202201013,27.084788208834354
18,4.852790625935661,7.005741099771106,2.6149832469155765,3.8789277669078883,6.626356341185442,4.509655628377916,1.7646750681843069,4.506336402330274,5.111690283740329,2.854883792528147,2.3631827712194826,4.016550721752892,8.451391435805581,4.336144673301478,3.984413031703522,5.9379459887825865,3.6059441941113777,7.621374568226099,6.383515007104178,3.285973911415768,6.085127257574472,26.664306169093855,26.194418423235582,27.19210843363474,26.453166827048197,26.669273641056225,26.838295241615356,26.572853666754643
19,5.224983358674434,8.364361562736361,4.420873675784862,4.295167219542437,7.134136200256247,1.866505593140415,2.584862110331046,5.767580515902921,9.230394461537253,3.587034646895115,1.744965010056495,4.852122388733716,6.68438379244912,3.524619407657437,4.837057288662788,2.2323176787877697,2.7790496942960417,7.073636641929997,7.536620379750706,5.696130362991786,6.853271975831456,26.928684491754208,26.75490860205894,26.902735525117585,27.128844212668696,27.372908466190434,26.94314133307836,26.97244572190853
20,5.562898109587417,3.736465846684778,2.8976153534694697,5.816899634888298,8.650604716160297,4.729804660898789,6.540071406386781,4.275474559516229,9.247651578470533,7.661895561928128,5.29450942490199,2.874397754154549,7.2501229468266315,3.0974399304418783,8.45344767471877,1.9703737320653196,3.3665446277958004,2.963622054155432,5.815450611224843,1.7751805405861942,6.911283735379014,26.32105849437504,25.048479213343512,25.61943109478259,25.950650784380656,26.39475515558601,26.02777338701461,25.87100142871756
21,7.575545965333828,4.032494812927703,5.368193089967573,4.18518006400671,4.057514572036603,5.389571965219091,9.149083780780469,5.119002739330332,7.009618276373439,4.388768111591981,2.8518074167377643,4.923518769805373,1.2000152791087066,4.678877610058838,5.928988007363988,2.8819863068489178,3.0427145708704413,7.390976725029489,3.373113678039284,7.328792573809083,7.193402555591296,28.05607319513242,28.50342369703173,29.012295788729038,27.927028259377995,28.621323647496826,29.15490451685369,27.93124176492255
22,7.454576486852951,2.0145723251475784,5.799078285651929,3.6616779453347053,7.651686062984734,6.074620821285044,7.066155116853927,7.403354886040926,5.53800644514246,2.542978752319624,4.624673100380529,3.310316395453751,5.494656249260131,3.5119710524295846,3.8261188089003384,4.787625020603993,5.504201232536607,7.73606670166401,7.366684621683001,1.8717372069823328,1.85502603366843,27.10067601071908,26.611873967160513,27.150607121394074,26.13921718247444,26.772152141748872,26.853299805798628,26.989770827260614
23,6.261431567271031,7.699080513084888,6.767422078267612,4.577760376926454,2.268854985071621,1.1601572745476307,4.971566211419798,2.5529724594443337,7.127435899693178,4.919433714993383,2.2668167861940365,4.067222112929799,5.649468561588433,4.5042413578866345,3.3586981401855796,7.036057429628437,8.689338626820703,6.174675417275108,8.07478631900889,5.579889148172198,4.17675706587686,26.273664874011278,26.681585721440744,27.045065061940292,26.81427437450172,26.21077259491881,26.46447607995501,26.783185445945612
